4045
id03538	98.1333	8.6667
id03539	98.0	8.7524
id03540	97.8333	8.7375
id03541	97.6727	8.8333
id03542	97.64	9.0333
id03543	97.7	9.2333
id03544	97.6879	9.4
id03545	97.7	9.6
id03546	97.65	9.7667
id03547	97.5	9.8524
id03548	97.5563	10.0
id03549	97.6556	10.1333
id03550	97.6667	10.32
id03551	97.5786	10.4667
id03552	97.5842	10.6333
id03553	97.5381	10.8333
id03554	97.52	11.0333
id03555	97.5542	11.2333
id03556	97.5	11.4222
id03557	97.419	11.5667
id03558	97.3648	11.7333
id03559	97.4	11.9111
id03560	97.46	12.1
id03561	97.4467	12.3333
id03562	97.4444	12.5667
id03563	97.5083	12.7333
id03564	97.6333	12.8583
id03565	97.7667	12.7561
id03566	97.8124	12.8
id03567	97.8417	12.9333
id03568	97.8333	13.1667
id03569	97.8333	13.3
id03570	97.7	13.4
id03571	97.6167	13.5667
id03572	97.5333	13.7167
id03573	97.4667	13.8667
id03574	97.425	14.0667
id03575	97.4333	14.2667
id03576	97.5	14.4
id03577	97.5	14.5333
id03578	97.7	14.5667
id03579	97.8205	14.7
id03580	97.746	14.8667
id03581	97.6	14.8944
id03582	97.4833	14.7667
id03583	97.3667	14.6333
id03584	97.2333	14.75
id03585	97.1333	14.8833
id03586	97.0333	15.0083
id03587	96.9	15.1
id03588	96.7333	15.1667
id03589	96.5667	15.24
id03590	96.3667	15.275
id03591	96.1667	15.2533
id03592	95.9667	15.2238
id03593	95.7333	15.2333
id03594	95.5333	15.2417
id03595	95.3333	15.2
id03596	95.1667	15.1333
id03597	95.0	15.0889
id03598	94.8	15.1
id03599	94.6	15.1667
id03600	94.4667	15.2667
id03601	94.3667	15.3667
id03602	94.2	15.4667
id03603	94.1222	15.6
id03604	94.0857	15.8
id03605	94.1	16.0
id03606	94.0917	16.2
id03607	94.1148	16.4
id03608	94.1667	16.5714
id03609	94.2137	16.7667
id03610	94.3	16.9333
id03611	94.3167	17.1333
id03612	94.3333	17.3467
id03613	94.3909	17.5333
id03614	94.3667	17.7667
id03615	94.2733	17.9
id03616	94.1333	17.9692
id03617	94.1	18.087
id03618	94.2	18.1667
id03619	94.1	18.3
id03620	93.9	18.3458
id03621	93.7718	18.4667
id03622	93.6667	18.5815
id03623	93.5538	18.7
id03624	93.4333	18.8263
id03625	93.4487	19.0
id03626	93.4	19.1733
id03627	93.2933	19.3
id03628	93.2	19.4444
id03629	93.1273	19.6
id03630	92.9857	19.7
id03631	92.8429	19.8
id03632	92.7333	19.9267
id03633	92.6	20.0148
id03634	92.4667	20.1
id03635	92.325	20.2
id03636	92.1333	20.2667
id03637	92.0333	20.4
id03638	91.95	20.5333
id03639	91.8667	20.6833
id03640	91.7833	20.8333
id03641	91.7	20.9667
id03642	91.5333	21.0571
id03643	91.3667	20.9667
id03644	91.2333	20.8889
id03645	91.0	20.88
id03646	90.8333	20.96
id03647	90.7467	21.1
id03648	90.6333	21.2333
id03649	90.5	21.3
id03650	90.3	21.3667
id03651	90.1333	21.4133
id03652	89.9333	21.4583
id03653	89.7667	21.5267
id03654	89.5933	21.5333
id03655	89.4667	21.4318
id03656	89.3667	21.2966
id03657	89.2278	21.2
id03658	89.1143	21.0667
id03659	88.9333	21.0298
id03660	88.7667	21.0952
id03661	88.5667	21.1056
id03662	88.3667	21.08
id03663	88.1667	21.04
id03664	88.0	20.9833
id03665	87.9	20.8667
id03666	87.7667	20.8333
id03667	87.6	20.8083
id03668	87.4667	20.7083
id03669	87.3667	20.6
id03670	87.2667	20.4583
id03671	87.1667	20.3083
id03672	87.0333	20.2167
id03673	86.9	20.1048
id03674	86.7667	20.0074
id03675	86.6	19.9367
id03676	86.4667	19.8385
id03677	86.3	19.787
id03678	86.1286	19.7333
id03679	85.9833	19.6667
id03680	85.7667	19.6737
id03681	85.5667	19.6344
id03682	85.4636	19.5333
id03683	85.3056	19.4333
id03684	85.1556	19.3667
id03685	85.0633	19.2333
id03686	84.9667	19.0944
id03687	84.8625	18.9667
id03688	84.7381	18.8333
id03689	84.6333	18.7267
id03690	84.5533	18.5667
id03691	84.4963	18.4
id03692	84.3667	18.3
id03693	84.3667	18.1925
id03694	84.2333	18.1333
id03695	84.1	18.1
id03696	83.93	18.0667
id03697	83.8667	17.9
id03698	83.7333	17.7909
id03699	83.5917	17.7
id03700	83.4556	17.6
id03701	83.4139	17.4
id03702	83.2111	17.3667
id03703	83.0333	17.3033
id03704	82.8667	17.2433
id03705	82.7	17.17
id03706	82.5833	17.0667
id03707	82.48	16.9333
id03708	82.4308	16.7667
id03709	82.3667	16.5792
id03710	82.2333	16.4704
id03711	82.1222	16.3667
id03712	81.9667	16.2917
id03713	81.7689	16.2333
id03714	81.6	16.1961
id03715	81.4333	16.1241
id03716	81.3427	15.9667
id03717	81.2	15.888
id03718	81.0667	15.7851
id03719	80.9438	15.6667
id03720	80.7698	15.6
id03721	80.6333	15.6
id03722	80.5	15.5389
id03723	80.5	15.3895
id03724	80.3667	15.3451
id03725	80.3	15.1778
id03726	80.24	15.0
id03727	80.2146	14.8
id03728	80.2705	14.6333
id03729	80.3	14.4564
id03730	80.2769	14.3
id03731	80.3667	14.1333
id03732	80.3379	13.9667
id03733	80.3778	13.7667
id03734	80.4278	13.5667
id03735	80.4398	13.3667
id03736	80.4175	13.1667
id03737	80.4128	12.9333
id03738	80.42	12.7
id03739	80.4667	12.5333
id03740	80.4667	12.3733
id03741	80.3556	12.4
id03742	80.3333	12.2622
id03743	80.2	12.155
id03744	80.0673	12.1
id03745	80.0189	11.9333
id03746	79.9046	11.8
id03747	79.9	11.6598
id03748	79.886	11.5
id03749	79.9227	11.3
id03750	79.9792	11.1333
id03751	80.0633	10.9667
id03752	80.103	10.8
id03753	80.1	10.6333
id03754	80.137	10.4333
id03755	80.2667	10.3
id03756	80.3667	10.175
id03757	80.5101	10.1
id03758	80.5667	9.9333
id03759	80.7333	9.8513
id03760	80.8	9.7333
id03761	80.7667	9.5333
id03762	80.8333	9.3879
id03763	80.9111	9.3667
id03764	80.9333	9.1333
id03765	81.0355	9.1
id03766	80.9973	9.0
id03767	81.0992	8.8667
id03768	81.1208	8.9
id03769	81.1667	8.8806
id03770	81.2023	8.7667
id03771	81.25691	8.577515
id03772	81.3333	8.5404
id03773	81.4	8.4652
id03774	81.5	8.3062
id03775	81.4778	8.2
id03776	81.5667	8.0476
id03777	81.7	7.95
id03778	81.6667	7.8021
id03779	81.8333	7.7994
id03780	81.7667	7.7158
id03781	81.9	7.6778
id03782	81.8512	7.5333
id03783	81.9339	7.4
id03784	81.9185	7.3
