time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-27 00:00:00+00:00,10,8,88.0,2.0
2024-02-28 00:00:00+00:00,2,2,,
2024-02-29 00:00:00+00:00,1,1,,
2024-03-01 00:00:00+00:00,17,11,132.0,3.0
2024-03-02 00:00:00+00:00,2,2,,
2024-03-03 00:00:00+00:00,2,2,2.0,1.0
2024-03-04 00:00:00+00:00,9,7,28.0,3.0
2024-03-05 00:00:00+00:00,1,1,2.0,1.0
